tx_id,node_id,seq,observed_by_rxa,observed_by_rxb,observed_by_rxc,receiver_count,observation_class,receivers
TXI,N121,11,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,12,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,13,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,14,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,15,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,16,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,17,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,18,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,19,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,20,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,21,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,22,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,23,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,24,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,25,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,26,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,27,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,28,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,29,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,30,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,31,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,32,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,33,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,34,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,35,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,36,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,37,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,38,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,39,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,40,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,41,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,42,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,43,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,44,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,45,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,46,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,47,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,48,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,49,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,50,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,51,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,52,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,53,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,54,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,55,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,56,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,57,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,58,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,59,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,60,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,61,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,62,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,63,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,64,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,65,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,66,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,67,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,68,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,69,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,70,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,71,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,72,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,73,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,74,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,75,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,76,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,77,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,78,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,79,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,80,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,81,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,82,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,83,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,84,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,85,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,86,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,87,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,88,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,89,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,90,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,91,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,92,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,93,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,94,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,95,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,96,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,97,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,98,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,99,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,100,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,101,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,102,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,103,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,104,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,105,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,106,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,107,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,108,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,109,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,110,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,111,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXI,N121,112,False,True,True,2,exactly_two,RXB_TBEAM;RXC_TBEAM
TXJ,N136,0,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,1,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,2,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,3,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,4,True,False,True,2,exactly_two,RXA_LORA32;RXC_TBEAM
TXJ,N136,5,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,6,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,7,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,8,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,9,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,10,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,11,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,12,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,13,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,14,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,15,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,16,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,17,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,18,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,19,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,20,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,21,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,22,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,23,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,24,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,25,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,26,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,27,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,28,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,29,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,30,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,31,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,32,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,33,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,34,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,35,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,36,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,37,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,38,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,39,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,40,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,41,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,42,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,43,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,44,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,45,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,46,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,47,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,48,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,49,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,50,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,51,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,52,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,53,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,54,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXJ,N136,55,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,0,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,1,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,2,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,4,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,5,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,6,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,8,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,9,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,10,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,12,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,13,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,14,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,16,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,17,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,18,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,19,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,20,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,21,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,22,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,23,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,24,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,25,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,26,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,27,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,28,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,29,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,30,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,31,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,32,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,33,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,34,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,36,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,37,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,38,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,40,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,41,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,42,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,44,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,45,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,46,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,48,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,49,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,50,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,51,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,52,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,53,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,54,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,55,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,56,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,57,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,58,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,59,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,60,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,61,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,62,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,63,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,64,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,65,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,66,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,68,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,69,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,70,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,72,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,73,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,74,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,76,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,77,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,78,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,80,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,81,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,82,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,83,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,84,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,85,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,86,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,87,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,88,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,89,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,90,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,91,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,92,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,93,True,True,False,2,exactly_two,RXA_LORA32;RXB_TBEAM
TXK,N151,94,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,95,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,96,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,97,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,98,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,100,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,101,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,102,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,104,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,105,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,106,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,108,False,True,True,2,exactly_two,RXB_TBEAM;RXC_TBEAM
TXK,N151,109,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,110,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,112,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,113,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,114,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,115,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,116,False,True,True,2,exactly_two,RXB_TBEAM;RXC_TBEAM
TXK,N151,117,True,True,False,2,exactly_two,RXA_LORA32;RXB_TBEAM
TXK,N151,118,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,119,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,120,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,121,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,122,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,123,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,124,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,125,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,126,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,127,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,128,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,129,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,130,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,132,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,133,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,134,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,136,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
TXK,N151,137,True,True,True,3,all_three,RXA_LORA32;RXB_TBEAM;RXC_TBEAM
