rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,2658945,R24,TXA,N01,277,278529,F,0,0.1,0.08,5.0,F,-38.0,9.5,True,,2026-06-27T14:27:50.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2658945,R24,TXA,N01,277,278529,F,0,0.10,0.08,5,F,-38,9.50"
RX,2659945,R24,TXA,N01,278,279529,G,1,0.65,0.67,5.0,F,-38.0,9.0,True,,2026-06-27T14:27:51.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2659945,R24,TXA,N01,278,279529,G,1,0.65,0.67,5,F,-38,9.00"
RX,2660460,R24,TXB,N16,139,280044,G,1,0.65,0.67,5.0,U,-48.0,9.25,True,,2026-06-27T14:27:51.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2660460,R24,TXB,N16,139,280044,G,1,0.65,0.67,5,U,-48,9.25"
RX,2660945,R24,TXA,N01,279,280529,H,0,0.48,0.49,5.0,F,-38.0,9.25,True,,2026-06-27T14:27:52.249+00:00,/dev/cu.usbserial-576B0005451,"RX,2660945,R24,TXA,N01,279,280529,H,0,0.48,0.49,5,F,-38,9.25"
RX,2661945,R24,TXA,N01,280,281529,A,1,0.9,0.91,5.0,F,-37.0,9.0,True,,2026-06-27T14:27:53.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2661945,R24,TXA,N01,280,281529,A,1,0.90,0.91,5,F,-37,9.00"
RX,2662460,R24,TXB,N16,140,282044,A,1,0.9,0.91,5.0,U,-48.0,9.5,True,,2026-06-27T14:27:53.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2662460,R24,TXB,N16,140,282044,A,1,0.90,0.91,5,U,-48,9.50"
RX,2662945,R24,TXA,N01,281,282529,B,0,0.22,0.21,5.0,F,-37.0,9.25,True,,2026-06-27T14:27:54.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2662945,R24,TXA,N01,281,282529,B,0,0.22,0.21,5,F,-37,9.25"
RX,2663945,R24,TXA,N01,282,283529,C,1,0.82,0.77,5.0,F,-36.0,9.5,True,,2026-06-27T14:27:55.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2663945,R24,TXA,N01,282,283529,C,1,0.82,0.77,5,F,-36,9.50"
RX,2664460,R24,TXB,N16,141,284044,C,1,0.82,0.77,5.0,U,-47.0,8.75,True,,2026-06-27T14:27:55.766+00:00,/dev/cu.usbserial-576B0005451,"RX,2664460,R24,TXB,N16,141,284044,C,1,0.82,0.77,5,U,-47,8.75"
RX,2664945,R24,TXA,N01,283,284529,D,0,0.4,0.36,5.0,F,-38.0,9.0,True,,2026-06-27T14:27:56.250+00:00,/dev/cu.usbserial-576B0005451,"RX,2664945,R24,TXA,N01,283,284529,D,0,0.40,0.36,5,F,-38,9.00"
