rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4049928,R35,TXC,N31,54,226381,E,0,0.87,0.84,5.0,U,-79.0,10.0,True,,2026-07-11T14:55:40.336+00:00,/dev/cu.usbserial-576B0005451,"RX,4049928,R35,TXC,N31,54,226381,E,0,0.87,0.84,5,U,-79,10.00"
RX,4050175,R35,TXA,N01,224,226626,A,1,0.75,0.72,5.0,F,-74.0,9.25,True,,2026-07-11T14:55:40.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4050175,R35,TXA,N01,224,226626,A,1,0.75,0.72,5,F,-74,9.25"
RX,4050443,R35,TXB,N16,111,226893,G,1,0.93,0.9,5.0,U,-90.0,8.25,True,,2026-07-11T14:55:40.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4050443,R35,TXB,N16,111,226893,G,1,0.93,0.90,5,U,-90,8.25"
RX,4050926,R35,TXE,N61,109,227382,C,1,0.81,0.78,5.0,U,-71.0,9.5,True,,2026-07-11T14:55:41.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4050926,R35,TXE,N61,109,227382,C,1,0.81,0.78,5,U,-71,9.50"
RX,4051034,R35,TXI,N121,54,227481,E,0,0.87,0.84,5.0,U,-73.0,9.25,True,,2026-07-11T14:55:41.441+00:00,/dev/cu.usbserial-576B0005451,"RX,4051034,R35,TXI,N121,54,227481,E,0,0.87,0.84,5,U,-73,9.25"
RX,4051175,R35,TXA,N01,225,227626,B,1,0.2,0.18,5.0,F,-74.0,9.75,True,,2026-07-11T14:55:41.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4051175,R35,TXA,N01,225,227626,B,1,0.20,0.18,5,F,-74,9.75"
RX,4051321,R35,TXK,N151,113,227763,C,0,0.81,0.78,5.0,U,-67.0,10.5,True,,2026-07-11T14:55:41.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4051321,R35,TXK,N151,113,227763,C,0,0.81,0.78,5,U,-67,10.50"
RX,4051928,R35,TXC,N31,55,228381,G,1,0.93,0.9,5.0,U,-79.0,9.5,True,,2026-07-11T14:55:42.336+00:00,/dev/cu.usbserial-576B0005451,"RX,4051928,R35,TXC,N31,55,228381,G,1,0.93,0.90,5,U,-79,9.50"
RX,4052175,R35,TXA,N01,226,228626,C,0,0.81,0.78,5.0,F,-75.0,9.75,True,,2026-07-11T14:55:42.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4052175,R35,TXA,N01,226,228626,C,0,0.81,0.78,5,F,-75,9.75"
RX,4052443,R35,TXB,N16,112,228893,A,1,0.75,0.72,5.0,U,-90.0,8.25,True,,2026-07-11T14:55:42.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4052443,R35,TXB,N16,112,228893,A,1,0.75,0.72,5,U,-90,8.25"
RX,4052926,R35,TXE,N61,110,229382,E,0,0.87,0.84,5.0,U,-71.0,9.5,True,,2026-07-11T14:55:43.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4052926,R35,TXE,N61,110,229382,E,0,0.87,0.84,5,U,-71,9.50"
RX,4053034,R35,TXI,N121,55,229481,G,1,0.93,0.9,5.0,U,-74.0,9.5,True,,2026-07-11T14:55:43.440+00:00,/dev/cu.usbserial-576B0005451,"RX,4053034,R35,TXI,N121,55,229481,G,1,0.93,0.90,5,U,-74,9.50"
RX,4053175,R35,TXA,N01,227,229626,D,1,0.24,0.22,5.0,F,-75.0,9.75,True,,2026-07-11T14:55:43.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4053175,R35,TXA,N01,227,229626,D,1,0.24,0.22,5,F,-75,9.75"
RX,4053321,R35,TXK,N151,114,229763,E,1,0.87,0.84,5.0,U,-67.0,10.0,True,,2026-07-11T14:55:43.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4053321,R35,TXK,N151,114,229763,E,1,0.87,0.84,5,U,-67,10.00"
RX,4054175,R35,TXA,N01,228,230626,E,1,0.87,0.84,5.0,F,-75.0,9.5,True,,2026-07-11T14:55:44.582+00:00,/dev/cu.usbserial-576B0005451,"RX,4054175,R35,TXA,N01,228,230626,E,1,0.87,0.84,5,F,-75,9.50"
RX,4054443,R35,TXB,N16,113,230893,C,0,0.81,0.78,5.0,U,-89.0,8.5,True,,2026-07-11T14:55:44.851+00:00,/dev/cu.usbserial-576B0005451,"RX,4054443,R35,TXB,N16,113,230893,C,0,0.81,0.78,5,U,-89,8.50"
RX,4054926,R35,TXE,N61,111,231382,G,1,0.93,0.9,5.0,U,-70.0,9.5,True,,2026-07-11T14:55:45.333+00:00,/dev/cu.usbserial-576B0005451,"RX,4054926,R35,TXE,N61,111,231382,G,1,0.93,0.90,5,U,-70,9.50"
RX,4055175,R35,TXA,N01,229,231626,F,0,0.28,0.26,5.0,F,-75.0,9.25,True,,2026-07-11T14:55:45.583+00:00,/dev/cu.usbserial-576B0005451,"RX,4055175,R35,TXA,N01,229,231626,F,0,0.28,0.26,5,F,-75,9.25"
RX,4055321,R35,TXK,N151,115,231763,G,1,0.93,0.9,5.0,U,-68.0,10.0,True,,2026-07-11T14:55:45.728+00:00,/dev/cu.usbserial-576B0005451,"RX,4055321,R35,TXK,N151,115,231763,G,1,0.93,0.90,5,U,-68,10.00"
