rx_role,recv_ms,run_id,tx_id,node_id,seq,tx_ms,region,event,priority,usefulness,stale_after,policy,rssi,snr,parse_ok,parse_error,wall_time_utc,serial_port,raw_line
RX,4017549,R35,TXF,N76,60,248131,E,0,0.87,0.84,5.0,U,-74.0,9.5,True,,2026-07-11T14:56:02.081+00:00,/dev/cu.usbserial-58870137921,"RX,4017549,R35,TXF,N76,60,248131,E,0,0.87,0.84,5,U,-74,9.50"
RX,4017854,R35,TXD,N46,30,248430,G,1,0.93,0.9,5.0,U,-71.0,10.25,True,,2026-07-11T14:56:02.385+00:00,/dev/cu.usbserial-58870137921,"RX,4017854,R35,TXD,N46,30,248430,G,1,0.93,0.90,5,U,-71,10.25"
RX,4018051,R35,TXA,N01,246,248626,G,1,0.93,0.9,5.0,F,-78.0,10.5,True,,2026-07-11T14:56:02.583+00:00,/dev/cu.usbserial-58870137921,"RX,4018051,R35,TXA,N01,246,248626,G,1,0.93,0.90,5,F,-78,10.50"
RX,4018318,R35,TXB,N16,122,248893,E,0,0.87,0.84,5.0,U,-81.0,10.0,True,,2026-07-11T14:56:02.851+00:00,/dev/cu.usbserial-58870137921,"RX,4018318,R35,TXB,N16,122,248893,E,0,0.87,0.84,5,U,-81,10.00"
RX,4018499,R35,TXG,N91,29,249080,G,0,0.93,0.9,5.0,U,-82.0,9.25,True,,2026-07-11T14:56:03.031+00:00,/dev/cu.usbserial-58870137921,"RX,4018499,R35,TXG,N91,29,249080,G,0,0.93,0.90,5,U,-82,9.25"
RX,4018801,R35,TXE,N61,120,249382,A,1,0.75,0.72,5.0,U,-77.0,9.75,True,,2026-07-11T14:56:03.333+00:00,/dev/cu.usbserial-58870137921,"RX,4018801,R35,TXE,N61,120,249382,A,1,0.75,0.72,5,U,-77,9.75"
RX,4019051,R35,TXA,N01,247,249626,H,0,0.32,0.3,5.0,F,-78.0,10.0,True,,2026-07-11T14:56:03.583+00:00,/dev/cu.usbserial-58870137921,"RX,4019051,R35,TXA,N01,247,249626,H,0,0.32,0.30,5,F,-78,10.00"
RX,4019196,R35,TXK,N151,124,249763,A,1,0.75,0.72,5.0,U,-67.0,10.25,True,,2026-07-11T14:56:03.728+00:00,/dev/cu.usbserial-58870137921,"RX,4019196,R35,TXK,N151,124,249763,A,1,0.75,0.72,5,U,-67,10.25"
RX,4019549,R35,TXF,N76,61,250131,G,1,0.93,0.9,5.0,U,-74.0,9.5,True,,2026-07-11T14:56:04.082+00:00,/dev/cu.usbserial-58870137921,"RX,4019549,R35,TXF,N76,61,250131,G,1,0.93,0.90,5,U,-74,9.50"
RX,4019708,R35,TXJ,N136,29,250280,G,0,0.93,0.9,5.0,U,-76.0,9.75,True,,2026-07-11T14:56:04.240+00:00,/dev/cu.usbserial-58870137921,"RX,4019708,R35,TXJ,N136,29,250280,G,0,0.93,0.90,5,U,-76,9.75"
RX,4019804,R35,TXC,N31,60,250381,E,0,0.87,0.84,5.0,U,-79.0,10.0,True,,2026-07-11T14:56:04.336+00:00,/dev/cu.usbserial-58870137921,"RX,4019804,R35,TXC,N31,60,250381,E,0,0.87,0.84,5,U,-79,10.00"
RX,4020051,R35,TXA,N01,248,250626,A,1,0.75,0.72,5.0,F,-79.0,9.75,True,,2026-07-11T14:56:04.583+00:00,/dev/cu.usbserial-58870137921,"RX,4020051,R35,TXA,N01,248,250626,A,1,0.75,0.72,5,F,-79,9.75"
RX,4020318,R35,TXB,N16,123,250893,G,1,0.93,0.9,5.0,U,-81.0,10.0,True,,2026-07-11T14:56:04.851+00:00,/dev/cu.usbserial-58870137921,"RX,4020318,R35,TXB,N16,123,250893,G,1,0.93,0.90,5,U,-81,10.00"
RX,4020802,R35,TXE,N61,121,251382,C,1,0.81,0.78,5.0,U,-76.0,9.75,True,,2026-07-11T14:56:05.333+00:00,/dev/cu.usbserial-58870137921,"RX,4020802,R35,TXE,N61,121,251382,C,1,0.81,0.78,5,U,-76,9.75"
RX,4020909,R35,TXI,N121,60,251481,E,0,0.87,0.84,5.0,U,-74.0,9.75,True,,2026-07-11T14:56:05.441+00:00,/dev/cu.usbserial-58870137921,"RX,4020909,R35,TXI,N121,60,251481,E,0,0.87,0.84,5,U,-74,9.75"
RX,4021051,R35,TXA,N01,249,251626,B,1,0.2,0.18,5.0,F,-78.0,9.0,True,,2026-07-11T14:56:05.583+00:00,/dev/cu.usbserial-58870137921,"RX,4021051,R35,TXA,N01,249,251626,B,1,0.20,0.18,5,F,-78,9.00"
RX,4021196,R35,TXK,N151,125,251763,C,0,0.81,0.78,5.0,U,-68.0,9.75,True,,2026-07-11T14:56:05.728+00:00,/dev/cu.usbserial-58870137921,"RX,4021196,R35,TXK,N151,125,251763,C,0,0.81,0.78,5,U,-68,9.75"
RX,4021804,R35,TXC,N31,61,252381,G,1,0.93,0.9,5.0,U,-79.0,10.0,True,,2026-07-11T14:56:06.336+00:00,/dev/cu.usbserial-58870137921,"RX,4021804,R35,TXC,N31,61,252381,G,1,0.93,0.90,5,U,-79,10.00"
RX,4022051,R35,TXA,N01,250,252626,C,0,0.81,0.78,5.0,F,-78.0,10.0,True,,2026-07-11T14:56:06.583+00:00,/dev/cu.usbserial-58870137921,"RX,4022051,R35,TXA,N01,250,252626,C,0,0.81,0.78,5,F,-78,10.00"
RX,4022318,R35,TXB,N16,124,252893,A,1,0.75,0.72,5.0,U,-81.0,9.75,True,,2026-07-11T14:56:06.851+00:00,/dev/cu.usbserial-58870137921,"RX,4022318,R35,TXB,N16,124,252893,A,1,0.75,0.72,5,U,-81,9.75"
RX,4022801,R35,TXE,N61,122,253382,E,0,0.87,0.84,5.0,U,-77.0,9.5,True,,2026-07-11T14:56:07.334+00:00,/dev/cu.usbserial-58870137921,"RX,4022801,R35,TXE,N61,122,253382,E,0,0.87,0.84,5,U,-77,9.50"
RX,4022909,R35,TXI,N121,61,253481,G,1,0.93,0.9,5.0,U,-73.0,9.25,True,,2026-07-11T14:56:07.441+00:00,/dev/cu.usbserial-58870137921,"RX,4022909,R35,TXI,N121,61,253481,G,1,0.93,0.90,5,U,-73,9.25"
RX,4023050,R35,TXA,N01,251,253626,D,1,0.24,0.22,5.0,F,-79.0,9.75,True,,2026-07-11T14:56:07.583+00:00,/dev/cu.usbserial-58870137921,"RX,4023050,R35,TXA,N01,251,253626,D,1,0.24,0.22,5,F,-79,9.75"
RX,4023196,R35,TXK,N151,126,253763,E,1,0.87,0.84,5.0,U,-68.0,9.75,True,,2026-07-11T14:56:07.728+00:00,/dev/cu.usbserial-58870137921,"RX,4023196,R35,TXK,N151,126,253763,E,1,0.87,0.84,5,U,-68,9.75"
RX,4024051,R35,TXA,N01,252,254626,E,1,0.87,0.84,5.0,F,-80.0,9.25,True,,2026-07-11T14:56:08.582+00:00,/dev/cu.usbserial-58870137921,"RX,4024051,R35,TXA,N01,252,254626,E,1,0.87,0.84,5,F,-80,9.25"
RX,4024318,R35,TXB,N16,125,254893,C,0,0.81,0.78,5.0,U,-81.0,9.5,True,,2026-07-11T14:56:08.851+00:00,/dev/cu.usbserial-58870137921,"RX,4024318,R35,TXB,N16,125,254893,C,0,0.81,0.78,5,U,-81,9.50"
RX,4024801,R35,TXE,N61,123,255382,G,1,0.93,0.9,5.0,U,-76.0,9.5,True,,2026-07-11T14:56:09.334+00:00,/dev/cu.usbserial-58870137921,"RX,4024801,R35,TXE,N61,123,255382,G,1,0.93,0.90,5,U,-76,9.50"
RX,4025051,R35,TXA,N01,253,255626,F,0,0.28,0.26,5.0,F,-79.0,9.25,True,,2026-07-11T14:56:09.583+00:00,/dev/cu.usbserial-58870137921,"RX,4025051,R35,TXA,N01,253,255626,F,0,0.28,0.26,5,F,-79,9.25"
RX,4025196,R35,TXK,N151,127,255763,G,1,0.93,0.9,5.0,U,-68.0,9.75,True,,2026-07-11T14:56:09.728+00:00,/dev/cu.usbserial-58870137921,"RX,4025196,R35,TXK,N151,127,255763,G,1,0.93,0.90,5,U,-68,9.75"
RX,4025549,R35,TXF,N76,62,256131,E,1,0.87,0.84,5.0,U,-74.0,9.75,True,,2026-07-11T14:56:10.082+00:00,/dev/cu.usbserial-58870137921,"RX,4025549,R35,TXF,N76,62,256131,E,1,0.87,0.84,5,U,-74,9.75"
RX,4025853,R35,TXD,N46,31,256430,G,1,0.93,0.9,5.0,U,-71.0,9.5,True,,2026-07-11T14:56:10.386+00:00,/dev/cu.usbserial-58870137921,"RX,4025853,R35,TXD,N46,31,256430,G,1,0.93,0.90,5,U,-71,9.50"
RX,4026050,R35,TXA,N01,254,256626,G,1,0.93,0.9,5.0,F,-79.0,9.5,True,,2026-07-11T14:56:10.583+00:00,/dev/cu.usbserial-58870137921,"RX,4026050,R35,TXA,N01,254,256626,G,1,0.93,0.90,5,F,-79,9.50"
